cmtid,ctime,author_username,comment,rating_star
"7750680376","1647246398","z*****.","Wangi:fruity, fresh, sweet. Ketahanan:Lumayan tahan 5-8 jam an. Kemasan:Luamayan. Kaya box jam tangan. Pengiriman juga aman diwrap bubble 2 lapis","5"
"5169175600","1624449462","marimarwiwi24","Kemasan:mewah . Ketahanan:belum coba . Wangi:belum coba . . Produk original. Kualitas oke. Pertama kali order disini puas terima kasih. Wangi enak banget suka . Semoga tahan lama juga. Packaging aman wrap bubblenya tebel","5"
"9504776604","1662693815","a*****i","Tekstur:good. Performa:good. Cocok Untuk:unisex. . Best si suka sama wanginya classy notes caramelnya ga to much tp ttp enak aja gituu🫶🏻","5"
"6569363843","1636773954","y*****e","Gilsssss onix senoparty wanginya bukan maennnnn coiiii, parfum ke dua terfavorit setelah mexiiiiiii, kalau udh pake parfum onix semua orang pada pangling😁😅","5"
"32066607712","1741059912","t*****a","Aroma:memiliki aroma yang elegan dan tahan lama. Durabilitas:3-4 jam. Tekstur:sangat lembut dan nyaman. . udah lama pakai parfume dari onix but for the first time nyobain yg varian ini ehehe semoga aja sesuai yang aku sukaaa . . oiyaa aku kmrin beli nya dpat promo jadi cuma 80rban dong 😭😭😭","5"
"6924320347","1639634744","eyikk","Repurchase u/suamik krn.emang setahan lama itu. . Sellernya ramah, informatif sekali. Semua oke, no cacat, gak pake kelamaan packing pun. Ekspedisi SiCepat juga juhara. Thanks a bunch!","5"
"9994277915","1667811190","a*****7","Performa:kuat. Cocok Untuk:cuds nongs. Tekstur:cair. . Wanginya manis bgt ya, aku ga begitu paham soal base wangi tp ni wangi manis bgt kalo bayangin gula udh manis bgt deh wkwkw kl buat cwo sih, aku cwo cukup suka wangi sweet floral tp menurut sayaaaaa ini lebih dr sweet yg aku suka. Tapiii okee laaaaa ya 🤟🏿👍","4"
"5902983176","1630996508","ervanisusilawati","Sampai nya cepet banget, dupe baccarat, enak wanginya, untuk tahan lama nya blm tau, belum di pakai, kedua kalinya beli parfume onix setelah kmrn cb fwb, dua2nya enak. Thx onix!","5"
"15918229884","1721573191","v*****z","Aroma:aromanya manis dan menyegarkan. Tekstur:cair. . pembelian kedua kali. yang pertama ukuran kecilnyaa. sekarang beli lagi yang lebih gede karna suka wanginyaa. aromanya manis dan menyegarkaan bukan yang manis eneg gitu.","5"
"8070469966","1649935605","n*****0","Ketahanan:berjam jammmm bikin nyaman. Kemasan:elegant seputih lebaran nanti 😁. Wangi:udah gausah heran lagi ama prodak ini mantap abissss. . Makasi niko gue dah klop bngt ma produk lo asliii🤣🤣🤣","5"
"7465253566","1644623904","ginaaaprilia","Udahh ga bisa berkata kata lagii.. sejatuh cinta itu sama onix.. wangi senoparty nya kalem klo pake parfume ini berasa kek cewe² karier independent gituu🥰","4"
"6745208418","1638117494","c*****_","Kemasan:mewah buble warpnya juga tebal. Ketahanan:4-5jam. Wangi:elegant. . Pengiriman lumayan cepet sih dan pengemasan juga mewah","5"
"5338196604","1625928319","hilman65262","Kemasan:bagus. Ketahanan:lama. Wangi:wangi sekali. . Kepengen cari yng beda, eh malah sama kyk parfum ny tmen, pengen di kasih sampel gitu biar gk coba"", overall parfumnya bagus","5"
"7589896756","1645791091","bintangdhika","Wangi:enak. Ketahanan:8jam ,. Kemasan:rapi. . seperti biasa minyak wangi yang bagus itu pertama kali sempat emang agak menyengat tapi seterusnya kesananya agak kalem lebih mirip bakarat sih kalo aku bilang","5"
"5232881694","1625041525","h*****a","Kemasan:Pesen minggu, rabu udh sampe. Pengemasan oke, bubble wrap nya tebel, gak tumpah, atau bocor. Ketahanan:di tangan 30 menit ilang . Wangi:floral tpi agak spicy gtu. . Bru pertama kali beli online, tanpa tau bau nya kyk apa. . Awal semprot lumayan bkin pusing, stlh lama baru bau nya bsa d Terima wlpun msh bkin pusing, agk ad bau spicy nya. Cocok an buat cwo","4"
"6098201376","1632577468","a*****i","Kemasan:BAGUS. Ketahanan:OK. Wangi:ENAK. . Produk original.. Pengiriman cepat.. Kualitas bagus dan baik.. Penjual responsif.. Kemasan baru.. Botol baru.. Investasi luar bisa.. Jaya terus ONIX.. The BEST!. Thank you.. 🙏❤️","5"
"7686487128","1646657886","ayyashasakhi","Wangi:wangi bnget. sekali semprot..beuh satu ruangan jadi wangi... Ketahanan:tahan lama dong pasti nya. HBS dicuci pun..masih nempel wangi nya. Kemasan:unik dan simple.. . Kalau kata anak saya yg cewe,wangi nya itu kayak mba mba kaya😄😄.. Dpt diskon.. lumayan lah dpt parfum yg ori lokal kualitas mantap.. Wangi tahan lama..apalgi kalau di pake di hijab. Awet wangi nya, walau udh di cuci.. Seller nya ramah... Packing rapi dan di jamin aman. . Trims seller..sukses terus ya","5"
"14467720814","1710049181","h*****i","Produk asli, kualitas terjamin, harga terbaik!. . Harga terjangkau, barang berkualitas. Puas belanja!. . Paket sampai tepat waktu, barang bagus. Terima kasih!. . Diskon menarik, belanja puas, pengiriman cepat!""","5"
"5166870854","1624435776","pritimona","Kemasan:aman,rapi, gada tumpah... Ketahanan:lumayan lama. Wangi:wangi. . Malam checkout, siang sampai.. cobaon yg senoparty, next varian lain.. thank you","5"
"33458475075","1742533183","zakyfn","Aroma:Elegan & soft. Durabilitas:Awet dan tahan lama. Tekstur:Lembut dan tidak lengket. . Parfum lokal dengan aroma maskulin dan elegan! Wangi floral, oud, dan karamel yang mewah, cocok buat acara malam. Tahan lama sampai 6 jam lebih. Worth it banget dengan harga segini!","5"
"4692100543","1619967987","kasnidoang","Kemasan:Bagus. Ketahanan:Bisa 24 jam, gak ilang2 kecuali dipakai mandi. Wangi:Uenak banget... Karamel. . Recomended pokoknya, penjual amanah, fast respon, makanya stock cepet habis. ","5"
"8494279284","1653644612","f*****a","Kemasan:amaann!!! bubble warp tebel bangett👍. Wangi:aromanya kalemm, nggak nyentrong banget gituu. Ketahanan:awetttt bangeettttt😭 masa abis dipake mandi aromanya ttep stay walaupun gk terlalu kecium😭. . Menurutku ini lebih cocok dipake cowo si, soalnya aromanya cowo banget gitu, klo cowo pake parfum ini kesannya dia jdi cowo yg kalem, bersih, wangy wkwk pokoknya kek cowo idaman banget deh😍","5"
"6932073196","1639667418","a*****f","Wangi:Manis.. Semanis senyummu padaku. Ketahanan:So far so good. Kemasan:Gud marsogud top markotop. . Masya Allah wanginya manis dan Desainnya bagus. Jangan ragu beli di toko ini, banyak produk produk yang menarik dan semuanya bagus. Semoga lancar terus dan sukses Jaya yaa untuk toko ini. Mantul bangeet. Pokoknya ga nyesel deh beli produk di toko ini. Salut. Semangat terus ya untuk terus berinovasi.","5"
"20146896912","1733129360","a*****6","Aroma:Wangi Enak. Durabilitas:Blm tau, baru dtng alny. Tekstur:botolnya padat, isinya cair. . Awal taunya dari medsos ini byk yg recomend in, ragu"" jga mau CO awalnya tkt ga sesuai. Tpi pas dtng dicoba wanginya enk bgt nempel dh wanginya, jdi ga siasia CO yg awalnya ragu jdi seneng. Packingnya jga rapi, trus pengirimannya sih salut cpt bgt, pesen kmren sore hari ini langsung nyampe, blmjga 24 jam udh sampe. ThankyouOnix👍🏻👍🏻👍🏻","5"
"4884225131","1621846756","alfitarviani","Kemasan:baik tidak ada rusak sama sekali. . Ketahanan:Tahan lama. Wangi:Wangi banget cocok buat cowo yg suka diluar ruangan. . Pengirim cepat dan pengemasan baik. Buble warp tebal","5"
"5018767937","1623173372","dianwidiechani","paket nya udah sampe,langsung di unboxing,kemasan tdk ada yg sobek/bocor makasih seller/toko, semoga selalu amanah, makasih shopee dan abang kurir yg baik & ramah","5"
"4341125538","1616241622","k*****e","Kemasan:packagingnya keren dan elegan, selalu suka tiap buka box nya. Ketahanan:tahan lama banget dari siang ampe malem masih kecium. Wangi:wanginya maskulin dan seger, tapi cukup manis untuk dipake cewek juga. . . ketularan si senoparty ini dari adikku, dan akhirnya pesen si senoparty juga. wanginya seger dan maskulin banget, ada manisnya juga. suka bgt sama packagingnya sih, simple tapi elegan. next ku mau coba fwb kalau udah restock. tysm Onix.. ","5"
"6772351010","1638362400","sahdakirana","Kemasan:luxury. Ketahanan:long-lasting. Wangi:soft. . Salah satu edp favorit! worth the price, malah termasuknya murah sih dengan kualitas segini🥺","5"
"11057497708","1679466296","yasepmubarok","Tekstur:cair. Performa:baik. Cocok Untuk:kaum adam. . Fwb ✅. Mexicola ✅. Senoparty  ✅. . Semua varian punya karakter wangi masing-masing, .  thanks Onix 👏","5"
"7898235350","1648553634","rahmanalifi","Wangi:seger maniis gt lah. Ketahanan:belum tau, baru dicoba. Kemasan:well packaged. . packagingnya keren sii, ky box jam tangan hahah. moga seneng deh sm yg ini","5"
"8893729132","1657187610","osi93","Gk usah ragu lagi deh klo minyak wangi onix … the best guys… udah jatuh cinta banget apalagi wanginya tahan lama nempel banget di bahan pakaian…","5"
"4209856677","1614867292","g*****5","Kemasan:paraaah sih ga kaleng2 udah top bgt. Ketahanan:beuh jgn ragu. Wangi: mantul aseliiiiiii. . hargaaa bersahabat bgt packingannyaaa bagus rapih anti pecah antil rusak wanginya beuhhh bacarat bgt❤️❤️❤️❤️❤️🤍🤍🤍🤍🤍parfume fav baru gua nehh!!","5"
"4383493585","1616746766","restuningsih.05","Kemasan:mewah banget, safety pokoknya ga bakalan pecah. Ketahanan:belom tau, baru mao diapake. Wangi:enak banget wanginya, kaya parfume mewah. . Sumpah langsung jatuh cinta sama wanginya. Enak banget. Cekout jam 8 malem, pagi jam 6 liat udah dikirim, jam 11 siang udah sampe, sumpah cepet banget ngirimnya. Packing sman banget pake buble wrap tebel. Aman banget gak pecah","5"
"5183976787","1624593482","r*****a","Kemasan:bagus . Ketahanan:semoga tahan lama. Wangi: wanginya kaya handbody scarlet yg ungu. . Kualitas produk baik. Produk original. Pengiriman lumayan cepat","5"
"4600926654","1619065346","r*****5","Kemasan:bagus. Ketahanan:lama. Wangi:Sesuai keinginan. . Wangi yang dipancarkan sangat berkelas. Tahan lama, awet, dan sexy. Terima kasih penjual","5"
"6176799106","1633336648","sun_rani3003","Kemasan:kemasannya baru lucu banget aku suka😍😍😍. Ketahanan:tahan lama...ini yang bikin aku susah pindah ke  yang lain..onix is the best. Wangi:wangi banget. . Terimakasih Onix untuk selalu memberikan produk yg terbaik..adminnya juga ramah dan baik banget...Onix is the best..love it🙏👍😍","5"
"9825579956","1665896539","jusjambu_clothing","Tekstur:bagus. Performa:luar biasa. Cocok Untuk:-. . Packing bagus, barang aman sampai tujuan,. Proses cepat, cuma 2 hari sampai,. . Niatnya tes 1x semprot di tangan, harum nya sampe mana mana 🤣. Dan awet pula,. . Gara"" coba punya temen, jadi pengen punya sendiri, . . Semoga doi suka sama parfum gw, 😍","5"
"8292480817","1651881797","l*****i","Wangi:mewah kya baccarat aslinya👍. Ketahanan:8 jam dalam ruangan ber AC. Kemasan:ga ba'al (ga murahan) cocok buat Kadoin DOI. . 8 jam nya itu di dlm ruangan ber AC, cuma untuk diluar ruangan kurang tau saya. Krna dipke buat saya kerja. Saya kerja 14 jam di dlm ruangan","5"
"7922612432","1648769837","j*****a","Wangi:tahan lama dan ga norax. Ketahanan:8 jam. Kemasan:bagus rapih. . Ini first time buat coba produk onix , packingnya keren terus produknya jg wanginya ga norak. Yg penting awet seharian.  Thankyou ya seller. Next month mau coba yg fwb , mexicola dll.","5"
"3356991430","1605070452","j*****e","Krn ini aku kirim ke cowoku jd aku gatau gimana wangi aslinya tp kata dia baunya enakk berasa mau otw clubbing kata doi hahaha. Yang pasti bubblewrap tebel banget jd aman. Thankyouuu","5"
"6659668088","1637379585","f*****o","Kemasan:Rapih, dan aman. Ketahanan:tahan berjam2 walaupun kondisi berkeringat. Wangi:Vanilla dan essence bunga2 gitu. . Recommend banget buat yang punya aktivitas di luar rumah (outdoor) soalnya wanginya tu lengket, dan ga ilang walaupun berkeringat, mana baunya enak lagi","5"
"4398342893","1616929802","selviawnaa","wanginya enak bgt asli, gila gasi bubblewarpnya tebel , jd amann bgt 🥺🥺👍👍👍👍👍👍👍👍👍👍👍👍","5"
"4569655862","1618727538","alyatjokrosasmito","Kemasan:exclusive. Ketahanan:Indoor (Bertahan lama). Wangi:unisex. . Parfum lokal exclusive, a million recommended!! Tq seller","5"
"4234073824","1615103168","ahmadjaelani110h","Kemasan:kemasan rapih, barang aman, ( buat produksi ""kalo bisa si tersegel ya biar kwalitas makin jadi""). Ketahanan:tahan lama bgt, sampe besok masih kecium, goks. Wangi:wanginya beneran yg sy pengen,, bener2 diluar dugaan ternyata ini yg istri Habib pake.. . Mulai dr wangi, kemasan yg aman (dlm box) & kwalitas parfume beneran goks,,. Bakalan pake ginian terus dah.. 👍","5"
"5076683694","1623640106","michaeladhy97","Kemasan:Mevvah kayak parfum mahal. Ketahanan:-/+ 6 jam. Wangi:Fresh + manis, campur keringat (saya) gak jadi bau badan. . Rekomen banget yang cari parfum lokalan, kualitas oke, harga terjangkau. Mau konsul dulu sebelum beli? Adminnya buaaiik banget, silahkan diserbu!","5"
"6564846819","1636722567","pipit.mufidah","Kemasan:bagus bgt aman . Ketahanan:tahan lama dong. Wangi: enak sih gilakkkk... . . Gilak paket sampai cepet banget cuma sehari doang... . Ini sih suka banget sama aromanya. Kmarin Yg FWB udah skrng senoparty next mexicola ya... . Nemu produk parfum lokal yg bkin nagih buat nyoba semua fariannya ya ini ini.","5"
"7358464593","1643545262","kinanthird_","Wangi:soft, wangi mahal. Ketahanan:tahan lamaa. Kemasan:packagingnya bagus tapi cuma dibungkus bubble wrap. . Ini sebenernya buat temen, dan kata temenku baunya enak. Pengiriman juga cepat, jadi puas.","5"
"6756651488","1638236040","mmm0404","Kemasan:Kemasan mewahh sih, baguss, suka.. . Ketahanan:Awet, dua kali semprot aja dah kemana mana baunya. Wangi:Bestt","5"
"41197954452","1746640787","d*****a","Aroma:enak. Durabilitas:baik. Tekstur:cair. . Packagingnya premium buat parfum yang harganya ga sampe 200rb. Pengiriman aman. Onix salah satu parfum yang lumayan bisa tahan di aku padahal parfum yang lain jarang yg bisa tahan gatau kenapa. Sukaa","5"
"7391146969","1643939233","a*****1","Kemasan:ok. Wangi:ok. Ketahanan:ok. . akhirnyaa setelah restock yaa ga pake mikiri langgsung co","5"
"9006677809","1658132284","a*****k","Tekstur:Suka sama wanginya. Performa:lumayan tahan lama. Cocok Untuk:Saya hehehe. . Kemasannya bagus + pengirimannya cepet padahal pake yg reguler tapi ga ada 24 jam udah sampai 👍","5"
"3505338009","1606740717","aprilaprilla","Alhamdulillah parfum yg ditunggu2 sudah tiba, sebenernya dari kemarin tapi karena baru pulang dari luar kota jd baru sempet unboxing. Dan beneran packagingnya sebagus, serapi dan seaman itu dong. Pokoknya parfumnya oke wanginya suka suka suka 😆😆. Seller juga ramah, nunggu yg mexicola dan fwb nihh ","5"
"3463626213","1606215415","melindaazizah28","Sumpah cepet banget sampenya, udah gitu juga sellernya super baik banget😭❤️dan juga suka banget sama wanginya, padahal tdi baru dibuka bubblewrapnya, tapi udah berasa wanginya yaAllah suka banget❤️","5"
"8632287175","1654850913","s*****7","Wangi:maskulin. Ketahanan:belum di coba. Kemasan:botol kaca. . Ini wanginya maskulin si ya, cocok untuk cowo atau kalo cewe yg suka aroma maskulin kaya cowo cocok untuk beli ini. Wanginya mirip tabrani product parfum sebelah.. . Overall oke sih. Terimakasih","5"
"5246049872","1625151329","egiyuzario23","Kemasan:Rapih & aman. Ketahanan:Belum tau. Wangi:Manis lembut. . Awalnya aneh, ini wangi apa kok 1-8 menit belum kecium aromanya. Pas diatas 10-15 menit baru deh kecium, jadi aromanya tuh manis lembut & enggak ngebosenin. Cocok buat didalam kantor atau makan sama kelurga diluar.. . Follow IG: @egiyuzario","5"
"7362703542","1643607793","reviralp","Wangi:mirip mfk. Ketahanan:tahan. Kemasan:sleek. . akhirnya kebeli juga parfum onixxx, wanginya enak sih tapi next aku mau cobain varian lain krn penasaran juga sama fwb hihi","5"
"7988174734","1649312442","evarosyifah","Wangi:seger, soft, gak bikin enek juga. Ketahanan:Kalau yang ini baru coba. Kemasan:rapi banget. . Suka banget sama wanginya seger, kebetualan paket datengnya di siang hari langsung di coba dong Dan ternyata gak bikin pusing Ini yg saya suka, tengkyu Onix. Sebelumnya udah pernah nyobain mexicola cuman itu juga sama wangi banget, manis lagi. Kalo senoparty lebih ke seger sii menurutku😍","5"
"10250825172","1670452650","eyikk","Juara bgt sellernya, gercep banget. Pesen, packing, kirim dihari yg sama. Ekspedisi juga cepat. Packing aman, barang aman, no cacat, no bocor, sesuai order. Udh bolak balik pesen di sini selalu aman no drama. Thanks yaaa..","5"
"4576121089","1618807685","y*****d","Kemasan:cantik, elegant, kokoh. Ketahanan:dua kali semprot di tempat yang berbeda di baju, masih ada wanginya sampe besoknya . Wangi:Ini unisex ya menurutku jadi bisa dipake ke cowok atau cewek. . Di semprotan pertama emang wanginya strong banget tapi gak sampe bikin pusing atau eneg, seger gitu wanginya, tapi lama kelamaan wanginya jadi fresh tapi sedikit kuat. ","5"
"7666884169","1646495399","m*****h","Wangi:beneran wangi baccarat. Ketahanan:tahan lama banget seharian masih nempel di baju. Kemasan:berkelas. . Kualitas yang sesuai dengan harganya. Wanginya lebih maskulin dibanding mexicola. Untuk ketahanan ga perlu diragukan lagi benar benar tahan lama dan awet. Pengirimannya juga cepet banget toppppp","5"
